start_sent,sentences,entities
144,"Was he imagining things? Could all this have 
anything to do with the Potters? If it did ... if it got out 
that they were related to a pair of — well, he didn’t 
think he could bear it. 

",['the']
145,"Could all this have 
anything to do with the Potters? If it did ... if it got out 
that they were related to a pair of — well, he didn’t 
think he could bear it. 

 The Dursleys got into bed.","['The', 'the']"
146,"If it did ... if it got out 
that they were related to a pair of — well, he didn’t 
think he could bear it. 

 The Dursleys got into bed. Mrs. Dursley fell asleep 
quickly but Mr. Dursley lay awake, turning it all over 
in his mind.",['The']
147,"The Dursleys got into bed. Mrs. Dursley fell asleep 
quickly but Mr. Dursley lay awake, turning it all over 
in his mind. His last, comforting thought before he fell 
asleep was that even if the Potters were involved, 
there was no reason for them to come near him and 
Mrs. Dursley.","['The', 'the']"
148,"Mrs. Dursley fell asleep 
quickly but Mr. Dursley lay awake, turning it all over 
in his mind. His last, comforting thought before he fell 
asleep was that even if the Potters were involved, 
there was no reason for them to come near him and 
Mrs. Dursley. The Potters knew very well what he and 
Petunia thought about them and their kind. ...","['The', 'Petunia', 'the']"
149,"His last, comforting thought before he fell 
asleep was that even if the Potters were involved, 
there was no reason for them to come near him and 
Mrs. Dursley. The Potters knew very well what he and 
Petunia thought about them and their kind. ... He 
couldn’t see how he and Petunia could get mixed up 
in anything that might be going on — he yawned and 
turned over — it couldn’t affect them.","['The', 'Petunia', 'the']"
150,"The Potters knew very well what he and 
Petunia thought about them and their kind. ... He 
couldn’t see how he and Petunia could get mixed up 
in anything that might be going on — he yawned and 
turned over — it couldn’t affect them. ... 

","['The', 'Petunia']"
151,"He 
couldn’t see how he and Petunia could get mixed up 
in anything that might be going on — he yawned and 
turned over — it couldn’t affect them. ... 

 How very wrong he was. 

",['Petunia']
152,"... 

 How very wrong he was. 

 Mr. Dursley might have been drifting into an uneasy 
sleep, but the cat on the wall outside was showing no 
sign of sleepiness.",['the']
153,"How very wrong he was. 

 Mr. Dursley might have been drifting into an uneasy 
sleep, but the cat on the wall outside was showing no 
sign of sleepiness. It was sitting as still as a statue, 
its eyes fixed unblinkingly on the far corner of Privet 
Drive.",['the']
154,"Mr. Dursley might have been drifting into an uneasy 
sleep, but the cat on the wall outside was showing no 
sign of sleepiness. It was sitting as still as a statue, 
its eyes fixed unblinkingly on the far corner of Privet 
Drive. It didn’t so much as quiver when a car door 
slammed on the next street, nor when two owls 
swooped overhead.",['the']
155,"It was sitting as still as a statue, 
its eyes fixed unblinkingly on the far corner of Privet 
Drive. It didn’t so much as quiver when a car door 
slammed on the next street, nor when two owls 
swooped overhead. In fact, it was nearly midnight 
before the cat moved at all. 

",['the']
156,"It didn’t so much as quiver when a car door 
slammed on the next street, nor when two owls 
swooped overhead. In fact, it was nearly midnight 
before the cat moved at all. 

 A man appeared on the corner the cat had been 
watching, appeared so suddenly and silently you’d 
have thought he’d just popped out of the ground.",['the']
157,"In fact, it was nearly midnight 
before the cat moved at all. 

 A man appeared on the corner the cat had been 
watching, appeared so suddenly and silently you’d 
have thought he’d just popped out of the ground. The 
cat’s tail twitched and its eyes narrowed. 

","['The', 'the']"
158,"A man appeared on the corner the cat had been 
watching, appeared so suddenly and silently you’d 
have thought he’d just popped out of the ground. The 
cat’s tail twitched and its eyes narrowed. 

 Nothing like this man had ever been seen on Privet 
Drive.","['The', 'the']"
159,"The 
cat’s tail twitched and its eyes narrowed. 

 Nothing like this man had ever been seen on Privet 
Drive. He was tall, thin, and very old, judging by the 
silver of his hair and beard, which were both long 

Page | 9 Harry Potter and the Philosophers Stone - J.K. Rowling 




enough to tuck into his belt.","['The', 'tall', 'Harry Potter', 'the']"
160,"Nothing like this man had ever been seen on Privet 
Drive. He was tall, thin, and very old, judging by the 
silver of his hair and beard, which were both long 

Page | 9 Harry Potter and the Philosophers Stone - J.K. Rowling 




enough to tuck into his belt. He was wearing long 
robes, a purple cloak that swept the ground, and 
high-heeled, buckled boots.","['tall', 'Harry Potter', 'the']"
161,"He was tall, thin, and very old, judging by the 
silver of his hair and beard, which were both long 

Page | 9 Harry Potter and the Philosophers Stone - J.K. Rowling 




enough to tuck into his belt. He was wearing long 
robes, a purple cloak that swept the ground, and 
high-heeled, buckled boots. His blue eyes were light, 
bright, and sparkling behind half-moon spectacles 
and his nose was very long and crooked, as though it 
had been broken at least twice.","['tall', 'Harry Potter', 'the']"
162,"He was wearing long 
robes, a purple cloak that swept the ground, and 
high-heeled, buckled boots. His blue eyes were light, 
bright, and sparkling behind half-moon spectacles 
and his nose was very long and crooked, as though it 
had been broken at least twice. This man’s name was 
Albus Dumbledore. 

","['Albus Dumbledore', 'the']"
163,"His blue eyes were light, 
bright, and sparkling behind half-moon spectacles 
and his nose was very long and crooked, as though it 
had been broken at least twice. This man’s name was 
Albus Dumbledore. 

 Albus Dumbledore didn’t seem to realize that he had 
just arrived in a street where everything from his 
name to his boots was unwelcome.",['Albus Dumbledore']
164,"This man’s name was 
Albus Dumbledore. 

 Albus Dumbledore didn’t seem to realize that he had 
just arrived in a street where everything from his 
name to his boots was unwelcome. He was busy 
rummaging in his cloak, looking for something.",['Albus Dumbledore']
165,"Albus Dumbledore didn’t seem to realize that he had 
just arrived in a street where everything from his 
name to his boots was unwelcome. He was busy 
rummaging in his cloak, looking for something. But 
he did seem to realize he was being watched, because 
he looked up suddenly at the cat, which was still 
staring at him from the other end of the street.","['Albus Dumbledore', 'the']"
166,"He was busy 
rummaging in his cloak, looking for something. But 
he did seem to realize he was being watched, because 
he looked up suddenly at the cat, which was still 
staring at him from the other end of the street. For 
some reason, the sight of the cat seemed to amuse 
him.",['the']
167,"But 
he did seem to realize he was being watched, because 
he looked up suddenly at the cat, which was still 
staring at him from the other end of the street. For 
some reason, the sight of the cat seemed to amuse 
him. He chuckled and muttered, “I should have 
known.” 

",['the']
168,"For 
some reason, the sight of the cat seemed to amuse 
him. He chuckled and muttered, “I should have 
known.” 

 He found what he was looking for in his inside 
pocket.",['the']
170,"He found what he was looking for in his inside 
pocket. It seemed to be a silver cigarette lighter. He 
flicked it open, held it up in the air, and clicked it. 
",['the']
171,"It seemed to be a silver cigarette lighter. He 
flicked it open, held it up in the air, and clicked it. 
 The nearest street lamp went out with a little pop.","['The', 'the']"
172,"He 
flicked it open, held it up in the air, and clicked it. 
 The nearest street lamp went out with a little pop. He 
clicked it again — the next lamp flickered into 
darkness.","['The', 'the']"
173,"The nearest street lamp went out with a little pop. He 
clicked it again — the next lamp flickered into 
darkness. Twelve times he clicked the Put-Outer, 
until the only lights left on the whole street were two 
tiny pinpricks in the distance, which were the eyes of 
the cat watching him.","['The', 'the']"
174,"He 
clicked it again — the next lamp flickered into 
darkness. Twelve times he clicked the Put-Outer, 
until the only lights left on the whole street were two 
tiny pinpricks in the distance, which were the eyes of 
the cat watching him. If anyone looked out of their 
window now, even beady-eyed Mrs. Dursley, they 
wouldn’t be able to see anything that was happening 
down on the pavement.","['able', 'the']"
175,"Twelve times he clicked the Put-Outer, 
until the only lights left on the whole street were two 
tiny pinpricks in the distance, which were the eyes of 
the cat watching him. If anyone looked out of their 
window now, even beady-eyed Mrs. Dursley, they 
wouldn’t be able to see anything that was happening 
down on the pavement. Dumbledore slipped the Put- 
Outer back inside his cloak and set off down the 
street toward number four, where he sat down on the 
wall next to the cat.","['able', 'Dumbledore', 'the']"
176,"If anyone looked out of their 
window now, even beady-eyed Mrs. Dursley, they 
wouldn’t be able to see anything that was happening 
down on the pavement. Dumbledore slipped the Put- 
Outer back inside his cloak and set off down the 
street toward number four, where he sat down on the 
wall next to the cat. He didn’t look at it, but after a 
moment he spoke to it. 

","['able', 'Dumbledore', 'the']"
