start_sent,sentences,entities
93,"Aunt Petunia burst into tears and hugged her son, 
while Harry ducked under the table so they wouldn’t 
see him laughing. 

 “And you, boy?” 

Harry fought to keep his face straight as he emerged. 

 “I’ll be in my room, making no noise and pretending 
I’m not there,” he said. 

","['Harry', 'face', 'Petunia', 'the']"
94,"“And you, boy?” 

Harry fought to keep his face straight as he emerged. 

 “I’ll be in my room, making no noise and pretending 
I’m not there,” he said. 

 “Too right, you will,” said Uncle Vernon forcefully. 

","['Vernon', 'Harry', 'Uncle', 'face']"
95,"“I’ll be in my room, making no noise and pretending 
I’m not there,” he said. 

 “Too right, you will,” said Uncle Vernon forcefully. 

 “The Masons don’t know anything about you and it’s 
going to stay that way.","['Vernon', 'Uncle', 'The']"
96,"“Too right, you will,” said Uncle Vernon forcefully. 

 “The Masons don’t know anything about you and it’s 
going to stay that way. When dinner’s over, you take 
Mrs. Mason back to the lounge for coffee, Petunia, 
and I’ll bring the subject around to drills.","['Vernon', 'the', 'Mason', 'The', 'Uncle', 'Petunia']"
97,"“The Masons don’t know anything about you and it’s 
going to stay that way. When dinner’s over, you take 
Mrs. Mason back to the lounge for coffee, Petunia, 
and I’ll bring the subject around to drills. With any 
luck, I’ll have the deal signed and sealed before the 
news at ten.","['The', 'the', 'Petunia', 'Mason']"
98,"When dinner’s over, you take 
Mrs. Mason back to the lounge for coffee, Petunia, 
and I’ll bring the subject around to drills. With any 
luck, I’ll have the deal signed and sealed before the 
news at ten. We’ll be shopping for a vacation home in 
Majorca this time tomorrow.” 

","['the', 'Petunia', 'Mason']"
99,"With any 
luck, I’ll have the deal signed and sealed before the 
news at ten. We’ll be shopping for a vacation home in 
Majorca this time tomorrow.” 

 Harry couldn’t feel too excited about this.","['Harry', 'the']"
100,"We’ll be shopping for a vacation home in 
Majorca this time tomorrow.” 

 Harry couldn’t feel too excited about this. He didn’t 
think the Dursleys would like him any better in 
Majorca than they did on Privet Drive. 

","['Harry', 'the']"
101,"Harry couldn’t feel too excited about this. He didn’t 
think the Dursleys would like him any better in 
Majorca than they did on Privet Drive. 

 “Right — I’m off into town to pick up the dinner 
jackets for Dudley and me.","['Harry', 'Dudley', 'the']"
102,"He didn’t 
think the Dursleys would like him any better in 
Majorca than they did on Privet Drive. 

 “Right — I’m off into town to pick up the dinner 
jackets for Dudley and me. And you,” he snarled at 

Page | 8 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Harry.","['Harry', 'Harry Potter', 'Dudley', 'the']"
103,"“Right — I’m off into town to pick up the dinner 
jackets for Dudley and me. And you,” he snarled at 

Page | 8 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Harry. “You stay out of your aunt’s way while she’s 
cleaning.” 

","['Harry', 'Harry Potter', 'Dudley', 'the']"
104,"And you,” he snarled at 

Page | 8 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Harry. “You stay out of your aunt’s way while she’s 
cleaning.” 

 Harry left through the back door.","['Harry', 'Harry Potter', 'the']"
105,"“You stay out of your aunt’s way while she’s 
cleaning.” 

 Harry left through the back door. It was a brilliant, 
sunny day.","['Harry', 'day', 'the']"
106,"Harry left through the back door. It was a brilliant, 
sunny day. He crossed the lawn, slumped down on 
the garden bench, and sang under his breath: 

“Happy birthday to me ... happy birthday to me ...” 

","['Harry', 'day', 'the']"
107,"It was a brilliant, 
sunny day. He crossed the lawn, slumped down on 
the garden bench, and sang under his breath: 

“Happy birthday to me ... happy birthday to me ...” 

 No cards, no presents, and he would be spending the 
evening pretending not to exist.","['day', 'the']"
108,"He crossed the lawn, slumped down on 
the garden bench, and sang under his breath: 

“Happy birthday to me ... happy birthday to me ...” 

 No cards, no presents, and he would be spending the 
evening pretending not to exist. He gazed miserably 
into the hedge.",['the']
109,"No cards, no presents, and he would be spending the 
evening pretending not to exist. He gazed miserably 
into the hedge. He had never felt so lonely.",['the']
110,"He gazed miserably 
into the hedge. He had never felt so lonely. More than 
anything else at Hogwarts, more even than playing 
Quidditch, Harry missed his best friends, Ron 
Weasley and Hermione Granger.","['Harry', 'Ron', 'Hermione Granger', 'the']"
111,"He had never felt so lonely. More than 
anything else at Hogwarts, more even than playing 
Quidditch, Harry missed his best friends, Ron 
Weasley and Hermione Granger. They, however, didn’t 
seem to be missing him at all.","['Harry', 'Ron', 'Hermione Granger']"
112,"More than 
anything else at Hogwarts, more even than playing 
Quidditch, Harry missed his best friends, Ron 
Weasley and Hermione Granger. They, however, didn’t 
seem to be missing him at all. Neither of them had 
written to him all summer, even though Ron had said 
he was going to ask Harry to come and stay. 

","['Harry', 'Ron', 'Hermione Granger']"
113,"They, however, didn’t 
seem to be missing him at all. Neither of them had 
written to him all summer, even though Ron had said 
he was going to ask Harry to come and stay. 

 Countless times, Harry had been on the point of 
unlocking Hedwig’s cage by magic and sending her to 
Ron and Hermione with a letter, but it wasn’t worth 
the risk.","['magic', 'Hermione', 'Hedwig', 'the', 'Harry', 'Ron']"
114,"Neither of them had 
written to him all summer, even though Ron had said 
he was going to ask Harry to come and stay. 

 Countless times, Harry had been on the point of 
unlocking Hedwig’s cage by magic and sending her to 
Ron and Hermione with a letter, but it wasn’t worth 
the risk. Underage wizards weren’t allowed to use 
magic outside of school.","['magic', 'Hermione', 'Hedwig', 'the', 'Harry', 'Ron']"
115,"Countless times, Harry had been on the point of 
unlocking Hedwig’s cage by magic and sending her to 
Ron and Hermione with a letter, but it wasn’t worth 
the risk. Underage wizards weren’t allowed to use 
magic outside of school. Harry hadn’t told the 
Dursleys this; he knew it was only their terror that he 
might turn them all into dung beetles that stopped 
them from locking him in the cupboard under the 
stairs with his wand and broomstick.","['magic', 'Hermione', 'Hedwig', 'the', 'Harry', 'Ron']"
116,"Underage wizards weren’t allowed to use 
magic outside of school. Harry hadn’t told the 
Dursleys this; he knew it was only their terror that he 
might turn them all into dung beetles that stopped 
them from locking him in the cupboard under the 
stairs with his wand and broomstick. For the first 
couple of weeks back, Harry had enjoyed muttering 
nonsense words under his breath and watching 
Dudley tearing out of the room as fast as his fat legs 
would carry him.","['magic', 'Dudley', 'Harry', 'the']"
117,"Harry hadn’t told the 
Dursleys this; he knew it was only their terror that he 
might turn them all into dung beetles that stopped 
them from locking him in the cupboard under the 
stairs with his wand and broomstick. For the first 
couple of weeks back, Harry had enjoyed muttering 
nonsense words under his breath and watching 
Dudley tearing out of the room as fast as his fat legs 
would carry him. But the long silence from Ron and 
Hermione had made Harry feel so cut off from the 
magical world that even taunting Dudley had lost its 
appeal — and now Ron and Hermione had forgotten 
his birthday. 

","['Hermione', 'the', 'Dudley', 'Harry', 'Ron']"
118,"For the first 
couple of weeks back, Harry had enjoyed muttering 
nonsense words under his breath and watching 
Dudley tearing out of the room as fast as his fat legs 
would carry him. But the long silence from Ron and 
Hermione had made Harry feel so cut off from the 
magical world that even taunting Dudley had lost its 
appeal — and now Ron and Hermione had forgotten 
his birthday. 

 What wouldn’t he give now for a message from 
Hogwarts?","['Hermione', 'the', 'Dudley', 'Harry', 'Ron']"
119,"But the long silence from Ron and 
Hermione had made Harry feel so cut off from the 
magical world that even taunting Dudley had lost its 
appeal — and now Ron and Hermione had forgotten 
his birthday. 

 What wouldn’t he give now for a message from 
Hogwarts? From any witch or wizard?","['Hermione', 'the', 'Dudley', 'Harry', 'Ron']"
120,"What wouldn’t he give now for a message from 
Hogwarts? From any witch or wizard? He’d almost be 

Page | 9 Harry Potter and the Chamber of Secrets - J.K. Rowling 




glad of a sight of his archenemy, Draco Malfoy, just to 
be sure it hadn’t all been a dream.","['Draco Malfoy', 'Harry Potter', 'the']"
121,"From any witch or wizard? He’d almost be 

Page | 9 Harry Potter and the Chamber of Secrets - J.K. Rowling 




glad of a sight of his archenemy, Draco Malfoy, just to 
be sure it hadn’t all been a dream. ... 

","['Draco Malfoy', 'Harry Potter', 'the']"
122,"He’d almost be 

Page | 9 Harry Potter and the Chamber of Secrets - J.K. Rowling 




glad of a sight of his archenemy, Draco Malfoy, just to 
be sure it hadn’t all been a dream. ... 

 Not that his whole year at Hogwarts had been fun.","['Draco Malfoy', 'Harry Potter', 'the']"
123,"... 

 Not that his whole year at Hogwarts had been fun. At 
the very end of last term, Harry had come face-to-face 
with none other than Lord Voldemort himself. 
","['Lord', 'the', 'face', 'Harry', 'Voldemort']"
124,"Not that his whole year at Hogwarts had been fun. At 
the very end of last term, Harry had come face-to-face 
with none other than Lord Voldemort himself. 
 Voldemort might be a ruin of his former self, but he 
was still terrifying, still cunning, still determined to 
regain power.","['Lord', 'the', 'face', 'Harry', 'Voldemort']"
125,"At 
the very end of last term, Harry had come face-to-face 
with none other than Lord Voldemort himself. 
 Voldemort might be a ruin of his former self, but he 
was still terrifying, still cunning, still determined to 
regain power. Harry had slipped through Voldemort’s 
clutches for a second time, but it had been a narrow 
escape, and even now, weeks later, Harry kept waking 
in the night, drenched in cold sweat, wondering where 
Voldemort was now, remembering his livid face, his 
wide, mad eyes — 

Harry suddenly sat bolt upright on the garden bench. 
","['Lord', 'the', 'face', 'Harry', 'Voldemort']"
126,"Voldemort might be a ruin of his former self, but he 
was still terrifying, still cunning, still determined to 
regain power. Harry had slipped through Voldemort’s 
clutches for a second time, but it had been a narrow 
escape, and even now, weeks later, Harry kept waking 
in the night, drenched in cold sweat, wondering where 
Voldemort was now, remembering his livid face, his 
wide, mad eyes — 

Harry suddenly sat bolt upright on the garden bench. 
 He had been staring absent-mindedly into the hedge 
— and the hedge was staring back.","['Harry', 'face', 'Voldemort', 'the']"
127,"Harry had slipped through Voldemort’s 
clutches for a second time, but it had been a narrow 
escape, and even now, weeks later, Harry kept waking 
in the night, drenched in cold sweat, wondering where 
Voldemort was now, remembering his livid face, his 
wide, mad eyes — 

Harry suddenly sat bolt upright on the garden bench. 
 He had been staring absent-mindedly into the hedge 
— and the hedge was staring back. Two enormous 
green eyes had appeared among the leaves. 

","['Harry', 'face', 'Voldemort', 'the']"
128,"He had been staring absent-mindedly into the hedge 
— and the hedge was staring back. Two enormous 
green eyes had appeared among the leaves. 

 Harry jumped to his feet just as a jeering voice floated 
across the lawn. 

","['Harry', 'the']"
129,"Two enormous 
green eyes had appeared among the leaves. 

 Harry jumped to his feet just as a jeering voice floated 
across the lawn. 

 “I know what day it is,” sang Dudley, waddling toward 
him. 

","['Harry', 'Dudley', 'day', 'the']"
130,"Harry jumped to his feet just as a jeering voice floated 
across the lawn. 

 “I know what day it is,” sang Dudley, waddling toward 
him. 

 The huge eyes blinked and vanished. 

","['day', 'the', 'Dudley', 'The', 'Harry']"
131,"“I know what day it is,” sang Dudley, waddling toward 
him. 

 The huge eyes blinked and vanished. 

 “What?” said Harry, not taking his eyes off the spot 
where they had been. 

","['day', 'the', 'Dudley', 'The', 'Harry']"
132,"The huge eyes blinked and vanished. 

 “What?” said Harry, not taking his eyes off the spot 
where they had been. 

 “I know what day it is,” Dudley repeated, coming right 
up to him. 

","['day', 'the', 'Dudley', 'The', 'Harry']"
133,"“What?” said Harry, not taking his eyes off the spot 
where they had been. 

 “I know what day it is,” Dudley repeated, coming right 
up to him. 

 “Well done,” said Harry.","['Harry', 'Dudley', 'day', 'the']"
