start_sent,sentences,entities
126,"Malfoy glanced sideways at his wife. She was staring 
straight ahead, quite as pale as he was, her long 
blonde hair hanging down her back, but beneath the 
table her slim fingers closed briefly on his wrist. At 
her touch, Malfoy put his hand into his robes, 
withdrew a wand, and passed it along to Voldemort, 
who held it up in front of his red eyes, examining it 
closely. 

","['Voldemort', 'Malfoy']"
127,"She was staring 
straight ahead, quite as pale as he was, her long 
blonde hair hanging down her back, but beneath the 
table her slim fingers closed briefly on his wrist. At 
her touch, Malfoy put his hand into his robes, 
withdrew a wand, and passed it along to Voldemort, 
who held it up in front of his red eyes, examining it 
closely. 

 “What is it?” 

","['Voldemort', 'Malfoy']"
128,"At 
her touch, Malfoy put his hand into his robes, 
withdrew a wand, and passed it along to Voldemort, 
who held it up in front of his red eyes, examining it 
closely. 

 “What is it?” 

 Page | 9 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Elm, my Lord,” whispered Malfoy. 



","['Voldemort', 'Lord', 'Malfoy', 'Harry Potter']"
129,"“What is it?” 

 Page | 9 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Elm, my Lord,” whispered Malfoy. 



 “And the core?” 

","['Lord', 'Malfoy', 'Harry Potter']"
130,"Page | 9 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Elm, my Lord,” whispered Malfoy. 



 “And the core?” 

 “Dragon — dragon heartstring.” 

","['Lord', 'Malfoy', 'Harry Potter']"
131,"“And the core?” 

 “Dragon — dragon heartstring.” 

 “Good,” said Voldemort.",['Voldemort']
132,"“Dragon — dragon heartstring.” 

 “Good,” said Voldemort. He drew out his own wand 
and compared the lengths.",['Voldemort']
133,"“Good,” said Voldemort. He drew out his own wand 
and compared the lengths. Lucius Malfoy made an 
involuntary movement; for a fraction of a second, it 
seemed he expected to receive Voldemort’s wand in 
exchange for his own.","['Voldemort', 'Lucius Malfoy']"
134,"He drew out his own wand 
and compared the lengths. Lucius Malfoy made an 
involuntary movement; for a fraction of a second, it 
seemed he expected to receive Voldemort’s wand in 
exchange for his own. The gesture was not missed by 
Voldemort, whose eyes widened maliciously. 

","['Voldemort', 'Lucius Malfoy']"
135,"Lucius Malfoy made an 
involuntary movement; for a fraction of a second, it 
seemed he expected to receive Voldemort’s wand in 
exchange for his own. The gesture was not missed by 
Voldemort, whose eyes widened maliciously. 

 “Give you my wand, Lucius?","['Lucius', 'Voldemort', 'Lucius Malfoy']"
136,"The gesture was not missed by 
Voldemort, whose eyes widened maliciously. 

 “Give you my wand, Lucius? My wand?” 

","['Lucius', 'Voldemort']"
137,"“Give you my wand, Lucius? My wand?” 

 Some of the throng sniggered. 

",['Lucius']
138,"My wand?” 

 Some of the throng sniggered. 

 “I have given you your liberty, Lucius, is that not 
enough for you?",['Lucius']
139,"Some of the throng sniggered. 

 “I have given you your liberty, Lucius, is that not 
enough for you? But I have noticed that you and your 
family seem less than happy of late. ...",['Lucius']
140,"“I have given you your liberty, Lucius, is that not 
enough for you? But I have noticed that you and your 
family seem less than happy of late. ... What is it 
about my presence in your home that displeases you, 
Lucius?” 

",['Lucius']
141,"But I have noticed that you and your 
family seem less than happy of late. ... What is it 
about my presence in your home that displeases you, 
Lucius?” 

 “Nothing — nothing, my Lord!” 

","['Lucius', 'Lord']"
142,"What is it 
about my presence in your home that displeases you, 
Lucius?” 

 “Nothing — nothing, my Lord!” 

 “Such lies, Lucius ...” 

","['Lucius', 'Lord']"
143,"“Nothing — nothing, my Lord!” 

 “Such lies, Lucius ...” 

 The soft voice seemed to hiss on even after the cruel 
mouth had stopped moving.","['Lucius', 'Lord']"
144,"“Such lies, Lucius ...” 

 The soft voice seemed to hiss on even after the cruel 
mouth had stopped moving. One or two of the wizards 
barely repressed a shudder as the hissing grew 
louder; something heavy could be heard sliding 
across the floor beneath the table. 

",['Lucius']
145,"The soft voice seemed to hiss on even after the cruel 
mouth had stopped moving. One or two of the wizards 
barely repressed a shudder as the hissing grew 
louder; something heavy could be heard sliding 
across the floor beneath the table. 

 The huge snake emerged to climb slowly up 
Voldemort’s chair.",['Voldemort']
146,"One or two of the wizards 
barely repressed a shudder as the hissing grew 
louder; something heavy could be heard sliding 
across the floor beneath the table. 

 The huge snake emerged to climb slowly up 
Voldemort’s chair. It rose, seemingly endlessly, and 
came to rest across Voldemort’s shoulders: its neck 
the thickness of a man’s thigh; its eyes, with their 
vertical slits for pupils, unblinking.","['Voldemort', 'rose']"
147,"The huge snake emerged to climb slowly up 
Voldemort’s chair. It rose, seemingly endlessly, and 
came to rest across Voldemort’s shoulders: its neck 
the thickness of a man’s thigh; its eyes, with their 
vertical slits for pupils, unblinking. Voldemort stroked 

Page | 10 Harry Potter and the Deathly Hallows - J.K. Rowling 




the creature absently with long thin fingers, still 
looking at Lucius Malfoy. 

","['Voldemort', 'Lucius Malfoy', 'Harry Potter', 'rose']"
148,"It rose, seemingly endlessly, and 
came to rest across Voldemort’s shoulders: its neck 
the thickness of a man’s thigh; its eyes, with their 
vertical slits for pupils, unblinking. Voldemort stroked 

Page | 10 Harry Potter and the Deathly Hallows - J.K. Rowling 




the creature absently with long thin fingers, still 
looking at Lucius Malfoy. 

 “Why do the Malfoys look so unhappy with their lot? 

","['Voldemort', 'Lucius Malfoy', 'Harry Potter', 'rose']"
149,"Voldemort stroked 

Page | 10 Harry Potter and the Deathly Hallows - J.K. Rowling 




the creature absently with long thin fingers, still 
looking at Lucius Malfoy. 

 “Why do the Malfoys look so unhappy with their lot? 

 Is my return, my rise to power, not the very thing they 
professed to desire for so many years?” 

“Of course, my Lord,” said Lucius Malfoy.","['Voldemort', 'Lucius Malfoy', 'Lord', 'Harry Potter']"
150,"“Why do the Malfoys look so unhappy with their lot? 

 Is my return, my rise to power, not the very thing they 
professed to desire for so many years?” 

“Of course, my Lord,” said Lucius Malfoy. His hand 
shook as he wiped sweat from his upper lip.","['Lucius Malfoy', 'Lord']"
151,"Is my return, my rise to power, not the very thing they 
professed to desire for so many years?” 

“Of course, my Lord,” said Lucius Malfoy. His hand 
shook as he wiped sweat from his upper lip. “We did 
desire it — we do.” 

","['Lucius Malfoy', 'Lord']"
152,"His hand 
shook as he wiped sweat from his upper lip. “We did 
desire it — we do.” 

 To Malfoy’s left, his wife made an odd, stiff nod, her 
eyes averted from Voldemort and the snake.","['Voldemort', 'Malfoy']"
153,"“We did 
desire it — we do.” 

 To Malfoy’s left, his wife made an odd, stiff nod, her 
eyes averted from Voldemort and the snake. To his 
right, his son, Draco, who had been gazing up at the 
inert body overhead, glanced quickly at Voldemort 
and away again, terrified to make eye contact. 

","['Voldemort', 'Malfoy', 'Draco']"
154,"To Malfoy’s left, his wife made an odd, stiff nod, her 
eyes averted from Voldemort and the snake. To his 
right, his son, Draco, who had been gazing up at the 
inert body overhead, glanced quickly at Voldemort 
and away again, terrified to make eye contact. 

 “My Lord,” said a dark woman halfway down the 
table, her voice constricted with emotion, “it is an 
honor to have you here, in our family’s house.","['Voldemort', 'Lord', 'Malfoy', 'Draco']"
155,"To his 
right, his son, Draco, who had been gazing up at the 
inert body overhead, glanced quickly at Voldemort 
and away again, terrified to make eye contact. 

 “My Lord,” said a dark woman halfway down the 
table, her voice constricted with emotion, “it is an 
honor to have you here, in our family’s house. There 
can be no higher pleasure.” 

","['Voldemort', 'Lord', 'Draco']"
156,"“My Lord,” said a dark woman halfway down the 
table, her voice constricted with emotion, “it is an 
honor to have you here, in our family’s house. There 
can be no higher pleasure.” 

 She sat beside her sister, as unlike her in looks, with 
her dark hair and heavily lidded eyes, as she was in 
bearing and demeanor; where Narcissa sat rigid and 
impassive, Bellatrix leaned toward Voldemort, for 
mere words could not demonstrate her longing for 
closeness. 

","['Voldemort', 'Lord', 'Narcissa', 'Bellatrix']"
157,"There 
can be no higher pleasure.” 

 She sat beside her sister, as unlike her in looks, with 
her dark hair and heavily lidded eyes, as she was in 
bearing and demeanor; where Narcissa sat rigid and 
impassive, Bellatrix leaned toward Voldemort, for 
mere words could not demonstrate her longing for 
closeness. 

 “No higher pleasure,” repeated Voldemort, his head 
tilted a little to one side as he considered Bellatrix. 
","['Voldemort', 'Narcissa', 'Bellatrix']"
158,"She sat beside her sister, as unlike her in looks, with 
her dark hair and heavily lidded eyes, as she was in 
bearing and demeanor; where Narcissa sat rigid and 
impassive, Bellatrix leaned toward Voldemort, for 
mere words could not demonstrate her longing for 
closeness. 

 “No higher pleasure,” repeated Voldemort, his head 
tilted a little to one side as he considered Bellatrix. 
 “That means a great deal, Bellatrix, from you.” 

","['Voldemort', 'Narcissa', 'Bellatrix']"
